6.911451369422244554e-310,6.911451369422244554e-310,3.118688599981117196e-316,3.118688599981117196e-316,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.319629465347068039e-311,6.911407144555308862e-310,6.911406786456528756e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.319629340135023282e-311,6.911406944216037251e-310,6.911406786289336941e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.319629465349044301e-311,6.911407144558470882e-310,6.911406782803209744e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.319629465351020564e-311,6.911407144561632902e-310,6.911406782685819747e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.319629418302137242e-311,6.911407069283419587e-310,6.911406786530836229e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.319629465354973089e-311,6.911407144567956942e-310,6.911406786428070575e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.319629394709514521e-311,6.911407031535223234e-310,6.911406786477872392e-310,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.319629465356949351e-311,6.911407144571118962e-310,6.911406786601981682e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.319629465358925614e-311,6.911407144574280983e-310,6.911406786481429665e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.319629465370783190e-311,6.911407144593253103e-310,6.911406786367596940e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.319629465360901877e-311,6.911407144577443003e-310,6.911406786378268758e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.319629350771268505e-311
6.911406961234029609e-310,6.911406786619768045e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.319629453313605168e-311,6.911407125301768270e-310,6.911406786396055121e-310,4.319629423130146733e-311,6.911407077008234772e-310,6.911406786822137334e-310,4.319629236687558355e-311,6.911406778700093369e-310
7.594999998807907104e+01,7.988000005483627319e+01,7.722000032663345337e+01,6.526999980211257935e+01,3.152000010013580322e+01,2.213000021874904633e+01,7.603000015020370483e+01,8.048999994993209839e+01,8.048000067472457886e+01,8.077999979257583618e+01,8.063000053167343140e+01,8.069999992847442627e+01,8.066000044345855713e+01
7.539000004529953003e+01,7.804999977350234985e+01,7.528999984264373779e+01,6.437000006437301636e+01,3.148999989032745361e+01,2.190000012516975403e+01,7.543000012636184692e+01,7.848000019788742065e+01,7.819000035524368286e+01,7.871000021696090698e+01,7.842000037431716919e+01,7.856000006198883057e+01,7.858000010251998901e+01
