6.920933386888750103e-310,6.920933386888750103e-310,3.116007206908007583e-316,3.116007206908007583e-316,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.325555501633723732e-311,6.920888802613957971e-310,6.920888805793764467e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.325555511394484631e-311,6.920888818231175409e-310,6.920888805609181542e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.325555708206522783e-311,6.920889133130436453e-310,6.920888805626967905e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.325555624079000872e-311
6.920888998526401395e-310,6.920888805680326995e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.325555636719176355e-311,6.920889018750682168e-310,6.920888805602066997e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.325555683019056158e-311,6.920889092830489853e-310,6.920888803280353714e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.325555708200593995e-311,6.920889133120950393e-310,6.920888805612738815e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.325555721724158853e-311,6.920889154758654165e-310,6.920888805637639723e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.325555704491149126e-311,6.920889127185838602e-310,6.920888805769258811e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.325555648116282673e-311,6.920889036986052277e-310
6.238000035285949707e+01,1.638000011444091797e+01,1.004000004380941391e+01,9.519999958574771881e+00,1.016000002622604370e+01,1.014000002294778824e+01,7.603000015020370483e+01,8.048999994993209839e+01,8.048000067472457886e+01,8.039000004529953003e+01,6.598000019788742065e+01,1.756000012159347534e+01,8.066000044345855713e+01
6.041000008583068137e+01,1.677000001072883606e+01,1.018999997526407242e+01,9.999999888241291046e+00,1.000000000000000000e+01,1.000000000000000000e+01,7.543000012636184692e+01,7.848000019788742065e+01,7.819000035524368286e+01,7.834000021219253540e+01,6.426999986171722412e+01,1.768000006675720215e+01,7.858000010251998901e+01
